"","x"
"301",2322.08970482035
"302",6.44470320416412
"303",545.776222317315
"304",6194.64797343939
"305",45.5534554489
"306",3872.11514964769
"307",2572.67096802202
"308",7881.96155488973
"309",7659.79310981954
"310",21754.2204473344
"311",10526.6705329901
"312",159.712067900176
"313",99.1918394401002
"314",11130.9399806929
"315",2708.95745414131
"316",23.1852265308156
"317",21548.7884660431
"318",1793.7749148804
"319",2497.33830883738
"320",24509.4229371807
"321",2302.26291953761
"322",1023.41409983234
"323",7.60858298995605
"324",21743.1928996558
"325",34552.2547332874
"326",1860.22778120816
"327",82.2161106360999
"328",3303.14205072902
"329",18960.8912228967
"330",10346.3098434433
"331",4517.83283421027
"332",4068.36446784782
"333",14587.7900414458
"334",3709.53596352159
"335",407.978432722576
"336",4878.53579733825
"337",463.476656706064
"338",7.6125776281
"339",127.599796736064
"340",65.5872247768365
"341",1272.8205010921
"342",4402.31798820116
"343",10764.8481093338
"344",217.657028265616
"345",1533.46675352601
"346",11342.2883400324
"347",224.775715920483
"348",23328.3535108333
"349",20.6746997391357
"350",5937.21967086273
"351",985.935382553664
"352",15207.1737437169
"353",86.6334282132638
"354",2471.73255977649
"355",5558.75012596467
"356",2418.39050845396
"357",837.8587587241
"358",108.812812470244
"359",18275.6196000225
"360",2426.69597338804
"361",4597.0447582801
"362",1970.79385185338
"363",1582.92706915226
"364",367.296995020037
"365",575.639768340036
"366",5070.1591455025
"367",284.1453006921
"368",724.122051354255
"369",43.4922311784958
"370",418.962112222095
"371",117.2395203984
"372",97.1596998694439
"373",785.8989885321
"374",14127.2907245584
"375",1716.91093626938
"376",464.099987280401
"377",3330.9330370637
"378",2237.1446967593
"379",9309.5694229321
"380",4.4154196640999
"381",691.053581258404
"382",2181.62866973646
"383",7109.67419900545
"384",6045.57814899585
"385",54765.843418345
"386",22030.8498103732
"387",4677.43393016582
"388",9.62940338438399
"389",22142.4060201365
"390",11427.0682372212
"391",583.917647414543
"392",891.242209542401
"393",90.0851933076834
"394",1094.86656775783
"395",0.86750968560401
"396",0.00271253472400134
"397",274.605531143076
"398",698.768727166755
"399",582.142336395876
"400",2812.49017946306
"401",4754.0423757901
"402",1840.69692638234
"403",0.160542859684005
"404",13504.5735162724
"405",3465.36889900346
"406",34048.5028161485
"407",3253.58829477476
"408",3751.0100453401
"409",152.063968542084
"410",2471.12247626899
"411",387.747295690002
"412",13643.3706474256
"413",6.43396414867605
"414",187.317380723236
"415",9612.12238861063
"416",2353.23717555098
"417",662.1528072289
"418",63.6049634739841
"419",15244.5529693196
"420",20975.8777855042
"421",5168.3227825383
"422",12646.6132850942
"423",15531.0541393225
"424",4.51934026387592
"425",1118.8298477794
"426",1140.21150461232
"427",11414.5535446994
"428",17552.2884735025
"429",18173.6250167297
"430",1311.61806784782
"431",12401.6153152516
"432",4655.0414260025
"433",2091.57662080256
"434",12184.5276690683
"435",6144.8566428265
"436",10300.898470329
"437",6326.40288876134
"438",1898.33845164547
"439",828.5721951049
"440",6370.28449293985
"441",167.656970890564
"442",148.543882628164
"443",62.5345028313756
"444",19.2232790380959
"445",5900.78972829361
"446",18986.5162118986
"447",1309.7674903041
"448",1421.76174153754
"449",199.020258362116
"450",54.8913546769001
"451",1244.2593088836
"452",13114.029230316
"453",336.710902899856
"454",7820.5405197924
"455",5.80548785376407
"456",4664.55697514385
"457",1573.95216584036
"458",1920.37785071746
"459",4600.35189689923
"460",153.868494331876
"461",241.680665550724
"462",10.4774050819241
"463",10.4772626596
"464",41208.6232328612
"465",4037.5895765209
"466",3150.84094105191
"467",110.028896965156
"468",211.955570985636
"469",8939.17567516179
"470",62.1543655104157
"471",6443.75870319668
"472",3707.835907568
"473",17901.3492790138
"474",6179.5242390025
"475",54266.9790735076
"476",23503.9665250811
"477",5685.69022516226
"478",3525.8727664836
"479",7829.39737378993
"480",143.5580196649
"481",1324.2328278001
"482",116.778021606544
"483",2745.85977050631
"484",19.8452964976362
"485",509.156840766015
"486",552.861827364196
"487",10604.9014079304
"488",3762.64614432974
"489",812.385893683455
"490",0.059677604100001
"491",24.0521192556161
"492",3514.0069544836
"493",26.261197186624
"494",1243.5842549601
"495",987.580402827264
"496",478.37563524
"497",1078.28393677076
"498",944.160451113636
"499",84.2190909932158
"500",582.682341326596
"501",728.228760089796
"502",3008.05980319152
"503",14553.7741116726
"504",51385.8181100976
"505",37.5582425964837
"506",27271.167415785
"507",37.181920899204
"508",1151.9633780234
"509",23732.3557709728
"510",4000.46686657153
"511",2359.8308280481
"512",919.287603899535
"513",14238.4222140196
"514",101.780414922383
"515",1002.5386031521
"516",884.836295455204
"517",2462.30735477616
"518",1126.75973548656
"519",3578.75806748929
"520",1758.95286337639
"521",7073.31730029626
"522",33.3525654282241
"523",4943.5734413025
"524",3703.89383342138
"525",4992.8539716169
"526",1577.6426522025
"527",1966.7016432001
"528",4663.43423079296
"529",698.754664225025
"530",5785.94933682318
"531",153.543423517696
"532",3282.9707321618
"533",20248.2250408026
"534",1630.4082414826
"535",6979.69083216795
"536",22.524022418704
"537",4763.40398738672
"538",98.5208306867556
"539",11944.9991945124
"540",31469.9283542943
"541",6948.0160146576
"542",54833.9291156
"543",1349.50592372688
"544",14510.1080815681
"545",66.5165842928994
"546",1309.66789536355
"547",1017.15668769524
"548",3396.99481465754
"549",4257.67629676039
"550",232.036002321984
"551",2515.4678517136
"552",2969.58993267513
"553",883.401801749775
"554",19.9840827667359
"555",91.1887103212839
"556",4785.8704629602
"557",188.066609932644
"558",1313.345862733
"559",64.571413781956
"560",699.036690247204
"561",3124.28411492762
"562",2.13076496179597
"563",332.5863453025
"564",125.572329280836
"565",38.9259944648999
"566",315.990300045456
"567",3395.92690727473
"568",184.323361577475
"569",22692.1860507906
"570",5453.59622594702
"571",1391.13423955974
"572",711.8154632169
"573",12.826311355456
"574",13.848803074404
"575",0.00623120784400125
"576",147.409854432516
"577",2332.5167525305
"578",59.7186764617959
"579",253.613396459536
"580",9.1314323742759
"581",71.9761180478759
"582",142.798723824964
"583",286.7891445225
"584",18940.1561880976
"585",1107.49809746084
"586",94.8470302351363
"587",763.189798292099
"588",6500.23002099201
"589",80.6823240875559
"590",172.350738010564
"591",256.561459511295
"592",2520.33498383184
"593",859.690430148484
"594",1994.47737122318
"595",1106.1967349353
"596",1225.6310612522
"597",27.566259128164
"598",188.685827799616
"599",13486.9642728921
"600",3773.6215566361
"601",2.09983864272401
"602",1890.09979717729
"603",22.1636633088999
"604",374.253013184401
"605",1214.5014506912
"606",3638.52363267098
"607",17.3623055761
"608",2.37487208784403
"609",750.972748669924
"610",6337.96577504097
"611",1554.8718985145
"612",60.7201886438561
"613",1787.99010337542
"614",11116.8711368575
"615",900.809942142013
"616",1132.75581884784
"617",1049.00210644321
"618",7317.4919326756
"619",35.5050808009958
"620",24.0829673535999
"621",1415.22241639136
"622",6422.7016958976
"623",796.385783614862
"624",1385.02886963258
"625",964.248067894337
"626",74.5425024399999
"627",1459.00576700035
"628",864.141983349263
"629",4453.9526354436
"630",25036.6056832416
"631",7.54878922003609
"632",7890.49033157863
"633",796.138028582723
"634",4601.85124260691
"635",25388.3993905654
"636",2400.29112033076
"637",13422.2308773399
"638",10747.5323461336
"639",5886.3067139529
"640",2190.88083246772
"641",190.747422365956
"642",15687.8024799178
"643",341.637332432356
"644",19284.2019977049
"645",105194.416917525
"646",58544.3638302495
"647",8934.34874619586
"648",25070.1444937759
"649",32548.0444887068
"650",32991.0073118959
"651",141.26986449
"652",2739.28215477511
"653",344.624323683599
"654",642.306576437825
"655",2764.9388669746
"656",4413.22842779396
"657",3656.33451968742
"658",165.498293368996
"659",2246.18573829936
"660",103.311530835983
"661",11970.7476646717
"662",9812.27458856948
"663",5334.65958587252
"664",4577.3362303682
"665",4030.1910848938
"666",12530.5130031711
"667",49787.8608631081
"668",12527.8265925951
"669",216.821266421903
"670",80.2050281870762
"671",168.975144913936
"672",161.954741108736
"673",201.430008300816
"674",11860.9768594045
"675",48088.9593348025
"676",239.593187524806
"677",31489.033432638
"678",4617.6971892496
"679",800.851738856977
"680",1554.82158386308
"681",10.9103506987241
"682",2020.33223298723
"683",1066.56377509094
"684",1092.71513516256
"685",2134.74844234224
"686",4427.2570044685
"687",127.071104946724
"688",1671.09165990414
"689",8042.6394316237
"690",15410.73811032
"691",60.8220613225
"692",6625.12714137345
"693",3605.3167616041
"694",64.5195461488362
"695",949.222702253765
"696",518.202336627365
"697",682.202474428036
"698",4946.23491311668
"699",928.150224251365
"700",2815.61383652017
"701",488.266979271697
"702",1109.74051182182
"703",574.859796822756
"704",9409.61460203622
"705",9334.82227386946
"706",160.2115468009
"707",2708.78007866736
"708",436.9115799049
"709",3413.12237230036
"710",4254.29984230003
"711",634.868349200835
"712",3081.47178713203
"713",1645.4121351424
"714",4580.60486978756
"715",1634.62468336207
"716",2427.50708258865
"717",1.45417069209999
"718",429.2127345025
"719",11518.0584764395
"720",65.8852993845759
"721",1260.3200069722
"722",13069.1008115482
"723",1899.77897229411
"724",320.367113035205
"725",1133.20039669376
"726",151.183107287716
"727",1069.50740064898
"728",3669.86830839584
"729",1566.54046156612
"730",7549.55130552772
"731",2315.17851815521
"732",7126.87214800641
"733",0.181453848675985
"734",3376.77698124177
"735",7054.01572352334
"736",764.905998280355
"737",889.609006826594
"738",12830.5382815052
"739",6221.92282885556
"740",112.244447324305
"741",11347.7017509505
"742",10470.2259430709
"743",394.561969325057
"744",36245.1878872561
"745",1395.37615221075
"746",3334.53445490319
"747",5450.51511238082
"748",139.184215188496
"749",303.004484536575
"750",10917.5762176864
"751",19337.4716731406
"752",27815.8165691935
"753",9147.63241828155
"754",9039.20580576863
"755",2.2780891235559
"756",1837.88817287761
"757",548.022107056382
"758",112.391929468035
"759",4257.00606618169
"760",3782.33610049
"761",4500.51368531342
"762",39.349675876624
"763",4072.80375026449
"764",501.5933578384
"765",114.9192576016
"766",397.242369283601
"767",7848.69094489424
"768",15475.2629681521
"769",404.446046392335
"770",12117.9590988864
"771",1175.2637516944
"772",137.043687512356
"773",53.088914453796
"774",2226.19264704212
"775",114.978053819524
"776",102.697834392036
"777",4243.94424829585
"778",1335.03582081216
"779",30561.0044670436
"780",7637.1057823673
"781",255.060383772102
"782",2057.37193166064
"783",234.352805319396
"784",161.626776415504
"785",3849.71430607636
"786",1121.80837945446
"787",1360.5570776329
"788",39.706306074436
"789",347.902848839716
"790",85.8732857026562
"791",1558.8622787049
"792",158.006257562916
"793",2220.72283570612
"794",20826.1201690061
"795",105.272278611984
"796",404.659490822502
"797",1683.59072142272
"798",27.8910311904158
"799",321.800114908944
"800",136.096395953296
"801",1841.34860003984
"802",7057.53593957617
"803",1272.96777839828
"804",16296.4618164992
"805",3081.180916325
"806",14332.1663142847
"807",422.7843293584
"808",5.57288560441602
"809",11910.8620685148
"810",2.65605246759995
"811",10752.1486584346
"812",6439.92735970896
"813",119.090382425316
"814",217.405824217345
"815",23125.9187321031
"816",2852.69838799296
"817",1283.59929464132
"818",68415.0868350773
"819",1706.9945033241
"820",26090.1524704873
"821",9331.74199528737
"822",5633.80484287297
"823",359.4679489296
"824",7592.8428270864
"825",7739.58619710672
"826",186.758626713156
"827",10029.5662217893
"828",2006.50046506448
"829",223.159200528197
"830",939.657538899555
"831",2188.8068441186
"832",41.8926866719361
"833",382.228462840896
"834",1126.59620181764
"835",4753.10057139476
"836",8370.29604001969
"837",1507.6726031376
"838",306.812848373476
"839",27339.7276331224
"840",6940.68239853457
"841",34112.939698097
"842",7409.12666724865
"843",14979.6219930828
"844",26.3986535134439
"845",24628.3757719644
"846",2997.6078331714
"847",19176.8771302824
"848",15173.1414266416
"849",29132.6762480209
"850",52420.1136160897
"851",13943.358251672
"852",9200.12498626752
"853",12068.0986145904
"854",27454.7123991725
"855",45522.5595821069
"856",3686.2881533361
"857",29017.5975468346
"858",12433.7200594545
"859",53.8753064004012
"860",4.90890108481581
"861",6991.00634336864
"862",2355.29076807024
"863",28030.1890347073
"864",161.882770035856
"865",2622.24103398368
"866",0.401852030723993
"867",723.857931633664
"868",12.009260531844
"869",NA
